Transaction_id,Transfer_type,Amount,Sender_account,Initial_balance_p1,new_balance_1,Recipient_account,Initial_balance_p2,new_balance_2,isFraud,isFlaggedFraud,Transaction_Date,Transaction_Time,Coordinates,ip_addresses
478,CASH_IN,108803.98,ACC92268210,5309829.12,5418633.09,ACC33591627,811253.19,0,0,0,19-06-24,16:41:31,"(-66.05956864842516, -38.697180074023294)",16.49.206.154
479,CASH_IN,259753.27,ACC99461724,5418633.09,5678386.36,ACC58514072,260112.48,0,0,0,02-09-24,06:37:44,"(69.95767577170304, -56.25950683645762)",208.60.103.6
480,CASH_IN,234094.24,ACC65596295,5678386.36,5912480.6,ACC67556659,1278333.12,971418.91,0,0,14-02-24,10:11:18,"(59.265706781406436, -141.4314474937956)",77.5.154.150
481,CASH_IN,273305.73,ACC66211853,5912480.6,6185786.33,ACC83339034,1237985,1412484.09,0,0,13-10-24,18:31:43,"(-21.450257692214976, 52.89337625624714)",51.181.136.91
482,CASH_IN,186838.95,ACC65907662,6185786.33,6372625.28,ACC61450180,418838.5,46820.71,0,0,12-06-24,11:13:40,"(86.15764824323142, 96.22266535307836)",100.141.68.233
483,CASH_IN,193161.04,ACC13944008,6372625.28,6565786.32,ACC53637992,2441173.94,3940085.21,0,0,26-06-24,02:25:27,"(27.945541434370156, -98.74462624248491)",153.229.61.219
484,CASH_IN,152823.85,ACC31608314,6565786.32,6718610.17,ACC74816845,1202635.39,4619798.56,0,0,28-02-24,11:37:46,"(-35.23314447171913, 120.4726180792116)",204.44.32.87
485,CASH_IN,91457.82,ACC83877139,6718610.17,6810067.99,ACC60431209,662260.23,2415.16,0,0,12-02-24,16:36:03,"(-10.682376166087309, -71.2127935308719)",79.128.46.75
486,CASH_IN,277807.48,ACC94592427,6810067.99,7087875.47,ACC32207575,907460.33,55974.56,0,0,13-06-24,19:14:55,"(85.25073232639161, 157.24085339214605)",1.106.155.109
487,CASH_IN,8679.13,ACC39855347,7087875.47,7096554.61,ACC11651851,94438.08,52415.15,0,0,09-07-24,01:41:21,"(41.998534233926506, -100.84614574888599)",62.39.67.195
488,CASH_IN,2099.59,ACC10948701,7096554.61,7098654.2,ACC11104820,40471.79,0,0,0,09-07-24,10:40:52,"(-47.438264767885144, 145.86034826366546)",44.77.204.88
489,CASH_IN,221693.08,ACC86535418,7098654.2,7320347.28,ACC26028966,629652.85,55974.56,0,0,12-02-24,02:36:03,"(23.86146949254133, -61.645662867002144)",131.188.62.105
490,CASH_IN,206097.65,ACC93035442,7320347.28,7526444.93,ACC62203345,1239101.5,1254956.07,0,0,16-02-24,02:16:45,"(65.09322251799068, 154.47710936022224)",4.88.25.104
491,CASH_IN,22384.21,ACC25402258,7526444.93,7548829.13,ACC76649294,42211,387263.02,0,0,17-06-24,05:33:30,"(-35.62116633647298, 15.125272667499416)",76.32.229.42
492,CASH_IN,73210.99,ACC95977331,7548829.13,7622040.12,ACC83407984,79582.64,96.88,0,0,17-09-24,10:49:05,"(74.64972653489451, -88.35543100506722)",35.242.232.49
493,CASH_IN,236747.6,ACC42898577,7622040.12,7858787.73,ACC43671543,390963.21,0,0,0,22-09-24,18:12:29,"(56.3910319904987, 142.15461470274545)",158.55.91.214
494,CASH_IN,6284.18,ACC75441770,7858787.73,7865071.9,ACC37662506,328727.16,277515.05,0,0,06-11-24,19:41:15,"(-58.54176205127956, 8.854708936986526)",10.84.150.91
495,CASH_IN,100198.77,ACC67813797,7865071.9,7965270.68,ACC66580787,336837.78,424250.45,0,0,19-01-24,05:11:06,"(46.600709841172915, 153.4095614207842)",144.23.249.81
496,CASH_IN,160347.32,ACC97189393,7965270.68,8125617.99,ACC56632207,724867.22,1517262.16,0,0,12-08-24,09:08:47,"(-47.124396461772875, 163.48101856323984)",130.100.21.251
497,CASH_IN,289272.75,ACC76384401,8125617.99,8414890.75,ACC27832108,413976.6,31469.78,0,0,14-01-24,04:32:59,"(-0.9441878506395085, 35.314289194863704)",139.103.168.55
498,CASH_IN,63189.26,ACC78652992,8414890.75,8478080,ACC54615525,101925,0,0,0,27-08-24,06:19:38,"(-81.72334556736648, 24.97519195661016)",79.22.199.114
499,CASH_IN,196725.32,ACC79255448,8478080,8674805.32,ACC68814593,2248012.9,3940085.21,0,0,29-06-24,05:11:01,"(68.46547242492858, 0.7303988329761637)",120.246.126.254
500,PAYMENT,5882.32,ACC50520744,10252,4369.68,ACC16212824,0,0,0,0,11-02-24,03:52:16,"(-43.22922269585299, 163.08052751443688)",102.198.40.66
501,DEBIT,625.92,ACC10483854,30165,29539.08,ACC85729167,1042,0,0,0,24-07-24,17:07:33,"(24.60896251267367, 108.54026456347015)",163.6.0.214
502,PAYMENT,5937.72,ACC74990415,21779,15841.28,ACC77520534,0,0,0,0,04-01-24,16:42:51,"(8.021207653737576, -34.64808823281925)",84.191.120.132
503,PAYMENT,9796.29,ACC61619418,274658,264861.71,ACC73870555,0,0,0,0,26-06-24,20:37:09,"(12.32075593346849, 154.4716717350738)",186.69.15.230
504,PAYMENT,13449.95,ACC80628636,11080,0,ACC77395777,0,0,0,0,09-03-24,02:51:53,"(-25.73675203266214, 140.84526682977014)",209.22.50.165
505,PAYMENT,4749.6,ACC70841405,8038,3288.4,ACC76991020,0,0,0,0,13-08-24,04:02:29,"(-86.33097533163166, 37.461959649803276)",92.59.108.19
506,PAYMENT,6460.86,ACC80082360,31009,24548.14,ACC40306674,0,0,0,0,08-05-24,15:32:08,"(44.63637210292154, 58.051848508588165)",222.6.174.213
507,PAYMENT,3605.26,ACC73608740,10120,6514.74,ACC68916334,0,0,0,0,19-02-24,02:15:26,"(-59.93071604445922, 2.0183443757300097)",197.25.107.241
508,PAYMENT,624.61,ACC77036296,52594,51969.39,ACC14658533,0,0,0,0,02-04-24,10:45:34,"(-77.49629861620846, 79.67072911175649)",87.86.138.21
509,PAYMENT,3854.92,ACC78745312,9241,5386.08,ACC54433342,0,0,0,0,23-02-24,23:11:22,"(-64.32506204757034, -133.3311329009532)",67.127.213.229
510,TRANSFER,420532.33,ACC28410158,5386.08,0,ACC34474347,614566.02,0,0,0,27-10-24,03:00:17,"(30.924813244280088, 60.30997888627476)",159.170.88.162
511,PAYMENT,4402.86,ACC93640761,4469,66.14,ACC30280853,0,0,0,0,21-04-24,13:25:21,"(9.75345477827878, -120.77093952215334)",4.151.211.90
512,CASH_OUT,147804.02,ACC22755364,66.14,0,ACC60955098,158919,23508.22,0,0,19-10-24,10:16:14,"(-59.14300548339149, -158.71449200971807)",29.88.109.216
513,PAYMENT,151.2,ACC17427820,1904,1752.8,ACC67494825,0,0,0,0,29-09-24,03:10:43,"(25.980671937850133, 134.8966176519337)",153.61.233.12
514,PAYMENT,58.21,ACC87790504,14506,14447.79,ACC31459543,0,0,0,0,10-07-24,19:02:57,"(-53.10017172892547, 81.32541408152798)",102.211.53.186
515,PAYMENT,5936.82,ACC87615848,741,0,ACC81507208,0,0,0,0,14-03-24,06:40:59,"(-49.751424877543016, -101.66994240739187)",175.193.149.117
516,CASH_OUT,145944.67,ACC45465949,24376,0,ACC16501574,222,46393.85,0,0,02-02-24,13:31:29,"(62.35368630917611, -145.4998456591603)",10.125.4.46
517,TRANSFER,7206.33,ACC20727318,24932,17725.67,ACC42091902,21308,18161.79,0,0,13-04-24,15:44:13,"(-70.324604932775, -11.215181962097432)",142.32.170.35
518,DEBIT,5581.55,ACC15887346,530,0,ACC20803963,55058.57,0,0,0,04-01-24,04:10:44,"(-34.81594463480836, 110.99182061247399)",88.160.230.123
519,DEBIT,5853.21,ACC65532852,5039,0,ACC38119931,20018,4891090.56,0,0,03-01-24,13:20:41,"(-64.78212490929513, -41.750488798890586)",161.45.157.215
520,PAYMENT,2528.1,ACC43388457,5037,2508.9,ACC28581137,0,0,0,0,01-07-24,16:49:15,"(20.980361701786975, -86.48250278047927)",216.62.123.192
521,PAYMENT,5655.17,ACC44853537,9522,3866.83,ACC50763735,0,0,0,0,02-02-24,21:35:14,"(-55.246266271933, 7.962253344981235)",117.106.180.136
522,PAYMENT,1456.09,ACC59250937,101018,99561.91,ACC83168738,0,0,0,0,23-08-24,13:22:06,"(-15.413586839968517, 57.90379130467687)",99.167.174.194
523,PAYMENT,4252.82,ACC19413611,5545,1292.18,ACC96558347,0,0,0,0,28-03-24,02:55:43,"(68.39185310639073, 79.10344483486443)",82.12.152.243
524,TRANSFER,276460.62,ACC53395684,595,0,ACC84199270,1105242.28,2107965.39,0,0,25-10-24,04:31:08,"(-64.90510531885043, 82.1161699979873)",92.154.106.64
525,PAYMENT,8811.67,ACC26089177,30848,22036.33,ACC65806427,0,0,0,0,24-08-24,16:37:18,"(-75.7665743796002, -102.68287003717022)",133.225.226.15
526,PAYMENT,12666.68,ACC58793574,891,0,ACC42437303,0,0,0,0,27-09-24,03:45:43,"(17.014817773097064, 159.4549070086356)",81.72.191.104
527,CASH_OUT,95636.49,ACC76711584,0,0,ACC50573003,359141.7,1363368.51,0,0,01-11-24,18:42:04,"(2.3501713070508856, 1.182095066720393)",65.101.117.190
528,CASH_OUT,195314.34,ACC36293111,0,0,ACC16430899,491226.48,1186556.81,0,0,30-09-24,04:37:58,"(-14.049475865884233, 41.39313307524279)",165.128.249.218
529,PAYMENT,6049.09,ACC75282295,1,0,ACC42053856,0,0,0,0,21-12-24,07:05:08,"(-44.92429326239027, -32.42589650131251)",167.1.21.247
530,PAYMENT,14306.8,ACC55546170,0,0,ACC69053053,0,0,0,0,21-11-24,17:33:18,"(29.199331700780718, -157.03572295798318)",59.9.7.154
531,PAYMENT,1117.34,ACC62755567,35611,34493.66,ACC59577110,0,0,0,0,04-01-24,07:16:00,"(60.63108196024473, -129.1000063809237)",54.195.71.111
532,DEBIT,3179.7,ACC49044442,124703.85,121524.14,ACC27239093,20767,0,0,0,16-05-24,13:43:36,"(-43.35648966666847, -36.10732188211642)",202.17.104.67
533,PAYMENT,2880.68,ACC35421315,121524.14,118643.46,ACC19278250,0,0,0,0,28-11-24,23:42:00,"(-43.23622412901082, 35.334425577784316)",60.158.222.135
534,PAYMENT,3060.54,ACC48661144,118643.46,115582.92,ACC99472829,0,0,0,0,27-10-24,02:04:06,"(3.1885418690036857, 144.17064239525712)",64.98.15.141
535,PAYMENT,879.42,ACC15039653,115582.92,114703.5,ACC51923975,0,0,0,0,17-10-24,21:58:01,"(30.129673112319765, -172.90052188741976)",201.35.226.15
536,PAYMENT,3486.78,ACC18094001,114703.5,111216.72,ACC15969580,0,0,0,0,23-10-24,03:28:16,"(57.19985525368514, -33.44610239338189)",35.215.39.136
537,PAYMENT,21530.96,ACC95566980,111216.72,89685.77,ACC69646999,0,0,0,0,29-05-24,19:07:51,"(-26.241637493004653, 45.06661765448294)",165.221.158.106
538,PAYMENT,2426.31,ACC89252286,89685.77,87259.46,ACC64810149,0,0,0,0,19-12-24,16:29:25,"(8.631665016503575, -48.23889029865151)",71.103.215.110
539,PAYMENT,5110.1,ACC32211739,87259.46,82149.35,ACC60785230,0,0,0,0,13-08-24,16:59:59,"(-55.166662404648704, 11.385853671559602)",76.230.21.199
540,PAYMENT,207.75,ACC45277468,82149.35,81941.6,ACC92976600,0,0,0,0,03-08-24,14:42:29,"(40.900210250089486, 50.80056565051842)",34.200.242.158
541,PAYMENT,18437.04,ACC93498151,81941.6,63504.55,ACC74972691,0,0,0,0,21-08-24,01:20:29,"(81.86695447766542, -9.809798591915182)",167.87.150.172
542,PAYMENT,8690.69,ACC24910698,63504.55,54813.86,ACC49059064,0,0,0,0,02-07-24,03:03:42,"(80.28882710799587, 149.56246659828798)",207.172.163.17
543,PAYMENT,4946.03,ACC25352747,54813.86,49867.83,ACC95819389,0,0,0,0,15-03-24,07:48:21,"(-27.207506662230593, 7.489499717975633)",185.52.17.187
544,PAYMENT,5432.09,ACC50133565,49867.83,44435.75,ACC85396613,0,0,0,0,29-04-24,19:14:53,"(15.125164225643715, -131.2490985588855)",131.90.109.219
545,PAYMENT,7649.41,ACC56715758,44435.75,36786.34,ACC86338944,0,0,0,0,05-01-24,17:34:41,"(51.310086375837045, 45.00110423921356)",71.17.74.51
546,PAYMENT,3943.17,ACC17120340,36786.34,32843.16,ACC79134888,0,0,0,0,22-01-24,18:38:56,"(-76.10996126662477, -94.33396442179983)",199.238.152.100
547,PAYMENT,3101.33,ACC71143988,32843.16,29741.84,ACC56486638,0,0,0,0,21-02-24,01:20:40,"(-47.67193942590722, 121.16271233565317)",52.171.69.130
548,TRANSFER,51719.13,ACC18005415,882,0,ACC63372962,59670,15375.37,0,0,13-03-24,21:16:06,"(-57.45559499287403, 48.981101387816096)",98.76.69.193
549,PAYMENT,13465.91,ACC98047275,0,0,ACC65921795,0,0,0,0,16-09-24,16:32:14,"(-6.45880594960596, -92.64671618239578)",38.126.187.96
550,PAYMENT,19561.05,ACC65074691,0,0,ACC70670486,0,0,0,0,05-02-24,01:27:12,"(83.95624044510123, 79.48167473632554)",93.246.218.99
551,PAYMENT,9762.28,ACC31647497,129,0,ACC63924881,0,0,0,0,09-11-24,10:54:20,"(74.48160104025541, 174.56887967864145)",76.101.199.172
552,PAYMENT,9778.81,ACC34968541,18824,9045.19,ACC30573323,0,0,0,0,30-07-24,06:54:13,"(-13.27456506021754, -42.11305560186119)",17.3.235.64
553,CASH_OUT,562903.81,ACC65466903,9045.19,0,ACC20038469,564519.9,1517262.16,0,0,16-01-24,12:32:36,"(55.94729441657472, -6.878482886780773)",168.238.28.223
554,PAYMENT,5055.94,ACC97679651,30295,25239.06,ACC32676361,0,0,0,0,26-04-24,19:27:05,"(24.86899955721259, -162.0130605394795)",215.100.186.74
555,PAYMENT,2858.89,ACC38410136,21820,18961.11,ACC11122960,0,0,0,0,23-06-24,08:48:24,"(69.76062147976765, 148.01897909919228)",160.110.59.224
556,PAYMENT,8531.42,ACC90065314,18961.11,10429.69,ACC86120992,0,0,0,0,23-03-24,13:58:59,"(-46.929977788521896, -55.9173447068291)",58.120.164.121
557,PAYMENT,84.22,ACC68794392,25828,25743.78,ACC82394261,0,0,0,0,10-01-24,23:39:44,"(-21.138989339952474, -104.70704720360685)",193.206.158.165
558,CASH_OUT,227478.01,ACC90210136,25743.78,0,ACC68963570,16428780.87,19169204.93,0,0,11-05-24,17:33:49,"(-50.23554053387141, -168.50346989248254)",160.111.24.9
559,PAYMENT,5033.02,ACC15312760,23946.7,18913.68,ACC25662327,0,0,0,0,08-03-24,07:47:07,"(-82.2485035600322, -146.501010677691)",71.215.151.218
560,TRANSFER,100588.8,ACC52566153,18913.68,0,ACC41228727,105223,0,0,0,23-10-24,19:03:11,"(78.12420798108172, 83.34718141560342)",58.211.246.99
561,PAYMENT,9374.72,ACC37320310,21064,11689.28,ACC34043398,0,0,0,0,08-11-24,17:23:36,"(38.394957824542075, -106.4127739544931)",171.132.140.94
562,PAYMENT,598.24,ACC45978210,102631,102032.76,ACC99814700,0,0,0,0,04-11-24,12:48:02,"(76.83843778296188, -66.94985098917576)",51.73.35.186
563,PAYMENT,4531.55,ACC76461446,20125,15593.45,ACC74906564,0,0,0,0,26-02-24,17:08:29,"(9.893223360703075, -39.86047403458193)",50.118.24.207
564,PAYMENT,2998.2,ACC90125452,15593.45,12595.25,ACC92261023,0,0,0,0,24-08-24,13:18:49,"(50.43225421764913, 9.800220629561267)",22.33.125.177
565,PAYMENT,9269.99,ACC24755281,12595.25,3325.26,ACC67069925,0,0,0,0,02-04-24,09:44:04,"(52.463121899827314, 135.5256944167145)",38.191.214.214
566,PAYMENT,1209.64,ACC27039961,3325.26,2115.61,ACC11661185,0,0,0,0,23-09-24,07:54:45,"(28.024988248188293, -8.044237016916185)",198.120.194.161
567,PAYMENT,1298.7,ACC64780520,2115.61,816.91,ACC88269163,0,0,0,0,15-02-24,22:57:25,"(-84.96311730051323, -174.6141925865055)",117.38.53.75
568,PAYMENT,7797,ACC53743475,816.91,0,ACC51463553,0,0,0,0,27-12-24,19:18:08,"(-58.127483640953834, 102.54977493319421)",20.150.121.4
569,PAYMENT,5831.03,ACC76200793,0,0,ACC98982483,0,0,0,0,18-03-24,13:57:14,"(5.320776938376852, -134.54335035272842)",82.95.121.167
570,PAYMENT,7067.9,ACC47609944,0,0,ACC77538712,0,0,0,0,20-07-24,04:43:13,"(-30.43863778908979, 119.39564784298352)",107.196.137.140
571,PAYMENT,14895.51,ACC10556003,0,0,ACC66813800,0,0,0,0,16-01-24,08:38:54,"(54.23436118514829, -140.91537254424028)",144.243.155.47
572,PAYMENT,3316.21,ACC66660359,0,0,ACC40999145,0,0,0,0,24-07-24,22:03:43,"(-63.9863127499963, -40.52672686474361)",168.246.87.167
573,PAYMENT,22276,ACC71494593,0,0,ACC29858665,0,0,0,0,31-05-24,20:58:00,"(15.742780268552096, 138.4734778472133)",179.251.138.218
574,PAYMENT,16505.51,ACC12616507,0,0,ACC96283397,0,0,0,0,12-05-24,11:55:48,"(-44.95083368058508, -129.13611383801492)",33.31.213.103
575,PAYMENT,636.95,ACC68622426,0,0,ACC89552438,0,0,0,0,04-09-24,08:36:43,"(38.74257140565453, 141.79996106440393)",198.8.13.7
576,PAYMENT,2056.59,ACC56988960,0,0,ACC27703058,0,0,0,0,03-12-24,23:26:12,"(-60.68420112511527, -80.81312646597102)",113.179.148.18
577,PAYMENT,704.74,ACC89490808,0,0,ACC65236689,0,0,0,0,25-08-24,11:11:55,"(54.46326577863931, 92.80505681669052)",103.145.228.33
578,PAYMENT,3222.32,ACC13960412,0,0,ACC54179663,0,0,0,0,29-05-24,22:55:39,"(40.67790291188692, -172.92708337843095)",68.178.109.157
579,PAYMENT,11889.61,ACC71991441,0,0,ACC29750786,0,0,0,0,23-02-24,08:21:46,"(80.8313480755138, -148.37985156311223)",128.3.180.51
580,PAYMENT,9491.89,ACC40931183,0,0,ACC47999459,0,0,0,0,08-02-24,00:14:07,"(-12.093728248791194, 117.69971920598834)",91.238.13.159
581,PAYMENT,6131.21,ACC67970441,0,0,ACC61003269,0,0,0,0,15-05-24,06:58:46,"(-75.09502637028261, -62.92728485138417)",3.205.173.203
582,PAYMENT,11938.61,ACC70665643,0,0,ACC12582448,0,0,0,0,24-07-24,00:18:55,"(-83.58887076790114, 4.659567586621137)",174.109.16.1
583,PAYMENT,4233.45,ACC78904828,0,0,ACC51497052,0,0,0,0,09-05-24,01:35:56,"(2.3547270910131743, -95.09381494929632)",97.199.16.87
584,PAYMENT,32643.79,ACC35806492,0,0,ACC15556980,0,0,0,0,01-08-24,19:48:31,"(32.413879845698375, -72.98602276137491)",142.204.122.136
585,PAYMENT,622.15,ACC99678566,14112.8,13490.65,ACC85783637,0,0,0,0,23-08-24,23:55:41,"(-51.84085210237155, -16.66890746629099)",65.197.64.85
586,PAYMENT,4573.12,ACC69052095,13490.65,8917.54,ACC20075606,0,0,0,0,01-07-24,08:51:45,"(-25.148437814830345, 141.78188483194475)",33.198.128.55
587,PAYMENT,6057.8,ACC79901270,6996.1,938.3,ACC78712145,0,0,0,0,26-12-24,10:29:34,"(4.92286648003639, -176.24318552636728)",98.131.248.68
588,PAYMENT,5770.32,ACC45927316,938.3,0,ACC54765966,0,0,0,0,17-07-24,01:37:38,"(-2.4753510109631094, -84.69305453515987)",50.52.11.79
589,PAYMENT,9152.97,ACC65109460,0,0,ACC98359560,0,0,0,0,09-07-24,12:11:38,"(-63.90775897448029, -45.45531689412351)",83.103.159.241
590,DEBIT,12154.7,ACC46799913,39699,27544.3,ACC24991188,2051287.58,3940085.21,0,0,06-03-24,18:54:48,"(59.09153556463485, 96.52946744283514)",19.234.172.230
591,PAYMENT,8378.01,ACC12595255,80899.44,72521.43,ACC33987517,0,0,0,0,26-01-24,17:28:38,"(22.597716754247088, -134.8706310706436)",161.203.33.133
592,PAYMENT,9616.45,ACC40531953,72521.43,62904.98,ACC43662987,0,0,0,0,11-01-24,01:21:40,"(1.9067972805512596, 4.071755744202164)",23.12.164.178
593,PAYMENT,2231.28,ACC88345280,12998,10766.72,ACC93041231,0,0,0,0,23-11-24,04:54:54,"(17.01427068201393, 97.56099074520671)",105.234.7.185
594,PAYMENT,4932.54,ACC50826871,136555,131622.46,ACC46260873,0,0,0,0,04-09-24,00:32:28,"(74.70708867160073, -133.35107860708285)",56.223.117.142
595,CASH_IN,65413.89,ACC37919139,131622.46,197036.35,ACC23365368,144605,0,0,0,02-03-24,18:56:22,"(-80.00181883298504, 20.62778332821705)",184.97.203.172
596,CASH_IN,98560.08,ACC29796354,197036.35,295596.43,ACC27636187,167719.89,63112.23,0,0,14-03-24,10:54:01,"(41.82998874693044, 161.491726419545)",196.254.188.227
597,CASH_IN,15054.61,ACC79231423,295596.43,310651.04,ACC54908988,33340,185389.8,0,0,25-06-24,20:37:12,"(-35.76368650811485, -59.791092396289315)",219.163.7.43
598,CASH_IN,161632.16,ACC45243056,310651.04,472283.2,ACC13702912,1044238.89,971418.91,0,0,01-05-24,15:26:39,"(60.16443460752595, -165.73668204094204)",17.252.159.36
599,CASH_IN,47529.19,ACC42318673,472283.2,519812.39,ACC19580774,856049.65,16518.36,0,0,28-11-24,03:58:01,"(38.642781063013075, 8.302167400201256)",57.37.233.114
600,CASH_IN,9577.45,ACC79690694,519812.39,529389.85,ACC65168439,32204,22774.25,0,0,28-04-24,20:20:30,"(-73.16664380218755, 175.464377161818)",93.82.89.52
601,CASH_IN,414238.59,ACC10762932,529389.85,943628.44,ACC43367328,808520.46,16518.36,0,0,25-07-24,22:59:03,"(-52.25823688969111, 39.11090083492843)",37.187.245.177
602,CASH_IN,89327.65,ACC83980721,943628.44,1032956.09,ACC72482299,2063442.28,3940085.21,0,0,12-11-24,23:58:27,"(9.104815705151694, 138.15088837184248)",131.187.214.249
603,CASH_IN,194900.16,ACC51059914,1032956.09,1227856.25,ACC99425937,8633995.76,12494367.15,0,0,26-05-24,00:43:46,"(-50.6188064334717, -19.785347757610737)",13.240.248.75
604,CASH_IN,24470.43,ACC36565294,1227856.25,1252326.68,ACC39526559,1381702.9,2107965.39,0,0,22-12-24,17:29:06,"(-73.84677494499121, -33.41471307605664)",109.167.67.247
605,CASH_IN,217668.38,ACC91521477,1252326.68,1469995.06,ACC93924435,347373.26,49864.36,0,0,16-08-24,16:42:42,"(-40.87047651689446, -19.885555151509408)",186.49.223.229
606,CASH_IN,9067.51,ACC63341286,1469995.06,1479062.57,ACC51936635,306723.02,23508.22,0,0,20-10-24,05:22:46,"(56.164558004084284, 47.828913658400666)",112.106.133.189
607,CASH_IN,336827.91,ACC24316380,1479062.57,1815890.48,ACC49077161,401493.73,51513.44,0,0,23-11-24,17:40:10,"(49.6538030193384, -160.15773037551654)",116.8.29.133
608,CASH_IN,45317.95,ACC27240527,1815890.48,1861208.43,ACC79470200,99578.86,0,0,0,10-05-24,04:34:19,"(67.78595763169582, 118.95842076627338)",152.167.142.75
609,CASH_IN,230021.01,ACC88890807,1861208.43,2091229.45,ACC80934853,4777230.82,22190.99,0,0,07-01-24,08:48:20,"(77.45923887884109, -36.01164949870102)",104.122.119.221
610,CASH_IN,154578.28,ACC54727964,2091229.45,2245807.73,ACC81852709,1033003.86,1254956.07,0,0,15-05-24,05:55:34,"(-26.26991939876187, -160.47061249277326)",95.200.120.180
611,CASH_IN,314134.01,ACC62599620,2245807.73,2559941.74,ACC77476085,570802.41,2415.16,0,0,08-09-24,22:58:04,"(38.5531464458372, -12.734723996837943)",218.144.84.116
612,CASH_IN,206405.92,ACC63081281,2559941.74,2766347.65,ACC48536266,1221423.7,3461666.05,0,0,07-06-24,07:38:37,"(15.882515552872803, 125.41356539906195)",133.167.189.153
613,CASH_IN,158995.29,ACC43226402,2766347.65,2925342.94,ACC68058250,8674805.32,10681238.79,0,0,08-10-24,08:55:52,"(80.75266730423274, -166.11919837020366)",193.184.75.170
614,CASH_IN,188238.54,ACC29685282,2925342.94,3113581.47,ACC89770467,702449.21,0,0,0,14-03-24,11:57:53,"(52.23335790155838, 82.90407783731189)",19.62.130.200
615,CASH_IN,21255.8,ACC86024549,3113581.47,3134837.27,ACC91699598,52109,0,0,0,26-09-24,00:06:51,"(-31.084685738291732, 8.911602200397681)",49.42.195.72
616,CASH_IN,205955.77,ACC10385709,3134837.27,3340793.04,ACC55804281,465695.91,97263.78,0,0,15-07-24,23:32:53,"(23.232626695755783, 133.41245389520003)",80.165.74.212
617,CASH_IN,178370.36,ACC12335018,3340793.04,3519163.4,ACC78458208,16656258.88,19169204.93,0,0,07-08-24,06:06:41,"(-54.04859458781269, 167.30527457672838)",143.176.43.13
618,CASH_IN,42547.96,ACC52298995,3519163.4,3561711.36,ACC40425918,59693,9672.67,0,0,17-01-24,08:45:39,"(1.8824273341577538, -133.05094265627892)",28.65.218.147
619,CASH_IN,15152.15,ACC39832648,3561711.36,3576863.51,ACC87202291,8439095.6,12494367.15,0,0,12-02-24,14:34:09,"(61.53930941501838, 97.9382790917457)",37.133.248.48
620,CASH_IN,39249.67,ACC31755140,3576863.51,3616113.18,ACC63505444,64966.23,0,0,0,12-06-24,08:07:26,"(-11.561857373085289, -158.61602220171957)",156.74.84.178
621,CASH_IN,101669.17,ACC53962899,3616113.18,3717782.35,ACC63290578,533625.81,2025098.66,0,0,21-09-24,03:28:07,"(38.76198321672672, -52.12878743472852)",50.133.222.131
622,CASH_IN,81694.11,ACC54773788,3717782.35,3799476.47,ACC59205677,686540.82,1186556.81,0,0,20-07-24,05:01:21,"(28.91057979013901, 163.6407318002294)",51.170.75.35
623,CASH_IN,10266.7,ACC77338099,3799476.47,3809743.17,ACC97798515,104323,69756.86,0,0,21-01-24,16:57:35,"(-30.374072160067783, -39.691990707126166)",188.48.234.12
624,CASH_IN,35502.25,ACC28557704,3809743.17,3845245.42,ACC61954485,41159,0,0,0,21-04-24,07:35:33,"(56.81020091938706, -64.1212178210516)",219.179.152.126
625,CASH_IN,183250,ACC70579429,3845245.42,4028495.42,ACC66234498,231999.55,46820.71,0,0,04-09-24,23:09:40,"(-32.235319645176794, 143.53679570856917)",176.53.146.59
626,CASH_IN,219220.21,ACC31902915,4028495.42,4247715.63,ACC51186079,1974114.63,3940085.21,0,0,11-11-24,13:25:57,"(20.978350484158298, -104.50958444481995)",89.118.224.120
627,CASH_IN,254895.5,ACC42271168,4247715.63,4502611.13,ACC43322189,256668.41,2415.16,0,0,16-03-24,01:39:08,"(-79.52421932166396, 86.27319392094944)",175.162.64.209
628,CASH_IN,143148.97,ACC97825614,4502611.13,4645760.1,ACC11378324,4547209.8,22190.99,0,0,03-03-24,17:37:22,"(-27.430573293700135, -154.38776439536971)",74.102.194.158
629,CASH_IN,132457.52,ACC48487406,4645760.1,4778217.62,ACC21366871,8423943.45,12494367.15,0,0,22-02-24,05:48:02,"(-56.850799595604, 59.79998411091003)",44.90.53.172
630,CASH_IN,148834.28,ACC62333110,4778217.62,4927051.9,ACC45151259,514210.68,0,0,0,27-10-24,04:04:30,"(-65.69122562211314, 82.3384151978168)",27.90.140.163
631,CASH_IN,106727.81,ACC68263734,4927051.9,5033779.71,ACC27306833,2730834.27,5515763.34,0,0,29-05-24,14:32:02,"(38.125374422840764, -173.58269365121723)",37.202.210.152
632,CASH_IN,223123.71,ACC26312778,5033779.71,5256903.42,ACC13441713,394281.87,16518.36,0,0,06-06-24,11:18:53,"(30.181289547780196, -179.13791855844428)",55.161.66.183
633,CASH_IN,194311.34,ACC96621010,5256903.42,5451214.77,ACC50805660,1127423.71,1517262.16,0,0,02-01-24,13:19:15,"(-72.73034339774689, 13.068104186909977)",212.242.141.49
634,CASH_IN,338964.91,ACC67350346,5451214.77,5790179.68,ACC55465977,365376.39,0,0,0,05-06-24,08:54:29,"(37.924003980619986, -66.02400991556098)",10.199.185.138
